web-scraper-order,web-scraper-start-url,disinfo-case-link,disinfo-case-link-href,title,date,keywords
1653679861-4261,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,Leaked internal documents from the Ukrainian Secret Service (SBU) show...,https://euvsdisinfo.eu/report/leaked-internal-documents-from-the-ukrainian-secret-service-sbu-show,Disinfo: Leaked internal documents from the Ukrainian Secret Service (SBU) show...,DATE OF PUBLICATION: 22/05/2017,"Keywords: SBU, MH17"
1653679743-4223,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,"There is a genocide in Ukraine, to be blamed on...",https://euvsdisinfo.eu/report/there-is-a-genocide-in-ukraine-to-be-blamed-on,"Disinfo: There is a genocide in Ukraine, to be blamed on...",DATE OF PUBLICATION: 21/04/2017,"Keywords: Genocide, Coup"
1653679731-4219,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,A lieutenant in the Ukrainian armed forces was advocating razing...,https://euvsdisinfo.eu/report/a-lieutenant-in-the-ukrainian-armed-forces-was-advocating-razing,Disinfo: A lieutenant in the Ukrainian armed forces was advocating razing...,DATE OF PUBLICATION: 19/04/2017,"Keywords: Crimea, Donbas"
1653679897-4273,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,The ‘Anglo-Saxons’ – the US and the UK - successfully...,https://euvsdisinfo.eu/report/the-anglo-saxons-the-us-and-the-uk-successfully,Disinfo: The ‘Anglo-Saxons’ – the US and the UK - successfully...,DATE OF PUBLICATION: 01/06/2017,"Keywords: Hybrid war, Anglo-Saxon, Media"
1653679854-4259,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,"After the coup in Kyiv, there was a plan to...",https://euvsdisinfo.eu/report/after-the-coup-in-kyiv-there-was-a-plan-to,"Disinfo: After the coup in Kyiv, there was a plan to...",DATE OF PUBLICATION: 22/05/2017,"Keywords: Crimea, Coup"
1653679726-4217,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,"Just before the annexation of Crimea, Ukraine had started a...",https://euvsdisinfo.eu/report/just-before-the-annexation-of-crimea-ukraine-had-started-a,"Disinfo: Just before the annexation of Crimea, Ukraine had started a...",DATE OF PUBLICATION: 18/04/2017,"Keywords: Nuclear issues, Chernobyl, Crimea"
1653679885-4269,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,"The Ukrainian secret services are using drug-addicted citizens of ""LPR""...",https://euvsdisinfo.eu/report/the-ukrainian-secret-services-are-using-drug-addicted-citizens-of-lpr,"Disinfo: The Ukrainian secret services are using drug-addicted citizens of ""LPR""...",DATE OF PUBLICATION: 29/05/2017,"Keywords: Secret services, LPR"
1653679808-4246,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,"The trade agreement between Ukraine and the EU has failed,...",https://euvsdisinfo.eu/report/the-trade-agreement-between-ukraine-and-the-eu-has-failed,"Disinfo: The trade agreement between Ukraine and the EU has failed,...",DATE OF PUBLICATION: 12/05/2017,"Keywords: Trade, AA/DCFTA"
1653679823-4251,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,"Polish schoolgirls have beaten up a Ukrainian colleague, they were...",https://euvsdisinfo.eu/report/polish-schoolgirls-have-beaten-up-a-ukrainian-colleague-they-were,"Disinfo: Polish schoolgirls have beaten up a Ukrainian colleague, they were...",DATE OF PUBLICATION: 15/05/2017,Keywords: Stepan Bandera
1653679825-4252,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,Ukraine is not a sovereign state but relies 100% on...,https://euvsdisinfo.eu/report/ukraine-is-not-a-sovereign-state-but-relies-100-on,Disinfo: Ukraine is not a sovereign state but relies 100% on...,DATE OF PUBLICATION: 17/05/2017,"Keywords: Sovereignty, Ukrainian statehood"
1653679843-4257,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,The visa-free regime with the EU is converting Ukrainians into...,https://euvsdisinfo.eu/report/the-visa-free-regime-with-the-eu-is-converting-ukrainians-into,Disinfo: The visa-free regime with the EU is converting Ukrainians into...,DATE OF PUBLICATION: 21/05/2017,"Keywords: European Union, Visa liberalisation"
1653679754-4227,https://euvsdisinfo.eu/disinformation-cases/?text=&date=&disinfo_countries%5B0%5D=77547&per_page=100&offset=4000,Kyiv is removing its homeless from the streets of the...,https://euvsdisinfo.eu/report/kyiv-is-removing-its-homeless-from-the-streets-of-the,Disinfo: Kyiv is removing its homeless from the streets of the...,DATE OF PUBLICATION: 25/04/2017,Keywords: Eurovision
